,num-episode,review-score,positive-negative,review-title,review-comment
462,84,10,1," Best premiere of the 100
",The beginning was really peaceful to look at but when we got closer to the end everything went wild and is was extremely good ! 🔥
463,84,10,1," THE BEGINNING OF THE END!!!
","I had a strong feeling the 100 won't fail after the previous season finale.This isnt the hype talking this episode has managed to surpass that in a phenomenal final season premiere.I saw that the episode count is 16 so if the 100 are bringing 15 more of THIS,they better release it all at once because I don't think I have the energy to wait for 4 or 5 months.The crew is bringing in their best performances yet.A great war is yet to come,and I'm already anxious as to how it will end.Bring on the rest of season 7."
464,84,4,0," Not great
",The last season I want to see who I care about for 6 seasons. It should have Bellamy Clarke Octavia and Murphy. They are adding new characters I don't care to see.
465,84,10,1," AMAZING
",Hopefully they will play all 16 episodes. One of my favorite shows. Clarke is my favorite!!!
466,84,4,0," Missing in Action
",The 100 should have ended at the end of S5. At least there will be no S8. This was a show that started off well with good storylines but like many shows it ran too long and kept rehashing similar storylines with slightly different themes.. A pity..
467,84,10,1," Great beginning
",Great episode with a peaceful beginning and a exciting events in the episode
468,84,10,1," I like it
",Premiers should be calm and easy going but not in the100. U just now that this season will be good. Love it
469,84,10,1," INCREDIBLE!
","The writing, Camera, Acting...IT WAS ALL PERFECT, BEST PREMIERE OF THE 100 SO FAR."
470,84,6,0," Can we move pls
","'wE ArE ThE lAsT Of ThE HuMaN RaCE' no you are not, you should know better than to say that Clarke. First they thought they were the last of the human race on the ark then boom the grounders, the grounders thought they were the last of the human race then boom the mountain men, then all of them together thought they were the last of the human race then boom the eligius prisoners, they still thought they were the last of the human race then boom the COB and the sanctum people and now they thought all together they are the last of the human race then boom the anomaly 'invisible' people. Stop thinking about the last of the human race 'cause there seem to be people out there one way or the other.Why are they ruining Clarke's character arc again? It's not good for the show to have an unlikable lead character not when it's In the series finale. I'm more interested in the anomaly storyline. Hope is well casted."
471,84,10,1," per usual
","The 100 is one of my favorite shows ever, and per usual this season is off to a good start! Can't wait for more episodes"
472,84,8,1," Not what I expected
","Meh. Thats all i can say for my expectations and in the other hand what ive seen.
I dont say it was bad. Im just saying that because this is the last season of the100 we need to see some action, drama and good old thriller like the last seasons. But this episode didn't include any of what ive mentioned. It was actually a bit boring. Hope episode 2 will be better."
473,84,6,0," Kind of a boring start for the final season
",(3 out of 5 stars).The first episode is a bit decent. Clarke decisions are questionable. A new threat is on the horizon. I just feel like the script is a bit lazy writing with the lack of development. The new characters are dull. Kind of forgettable.
474,84,9,1," Just wow
","The entire crew and cast keeps on setting my emotions and expectations on high. Wow. Eliza Taylor in this episode gave us an incredible performance. This was also bittersweet cuz it's the beginning of the end, but my god it was amazing.New world, same problems."
475,84,8,1," Well, This is different.
",The premier is really good. Start off with many interesting storylines. I didn't expect things to be like this. This is worth it.
476,84,5,0," Not so great....
","Being a sci fi show, this is not going on right path....."
477,85,10,1," yess
","Octavia centered episodes are the best episodes! i enjoyed watching this episode a alot. interesting plot, interesting season! 10/10"
478,85,9,1," Great episode
","In the end of the season 6 I thought the show has ended and they can't give us new story but this episode changes everything i am very excited for the next episode 🔥🔥
And i am sorry if there mistakes in the review 🙏"
479,85,9,1," Good episode
",Another continous good episode...............just missing bellamy is what i am doing in this season
480,85,10,1," Probably one of the best episodes
",I love how this season is going and hope that it doesn't end like GOT. 10/20
481,85,5,0," Disappointed fan
","I'm not a fan of the beginning of season 7 so far. I really enjoyed watching seasons 1 to 5, the 6th was allright. They really went all out Science Fiction. I've read it here and will say it as well. I want to see the existing cast to be in the spotlight, and not see new main characters, mainly because I don't think Hope's acting is that great.
I hope the rest of the season will make up for it."
482,85,4,0," Slower start of the season
",(2 out of 5 stars).Octavia steals the spotlight in this episode. And focusing on flashbacks. The concept is interesting. But the story and direction is slow moving. And weaker than the rest of the series.
483,85,10,1," One of the Best
","I am absolutely stunned by how fantastic the episode was. It hits you right in the feels. It couldn't have been better. Well, maybe it could be an hour longer!!!!!"
484,85,10,1," One Hell of an Episode
","The Episode was Soo great I liked the way they connect The Events the nature was like OMG really the CJI Was Incredible
Thank you Jason and thank you cw"
485,85,10,1," Great Episode
",The episode was good I'll gave it 10/10 I liked The way they connected The Events
486,85,7,0," O'
",Greate episode..!! I like it too much i wish O' found bellamy
487,85,10,1," what a piece of cake
","This is my first review so forgive me if i did it wrong or bad, so when i finished the season 6 i said what would happen in the season 7 i mean there is no story to tell then with the first episode i said wow that's incredible i wish they continue like this and now this amazing, incredible, iconic episode i hope with all of my heart they finish the season with a worthy ending."
488,85,9,1," An interesting episode full of contents.
",With massive story packs for us to watch. This episode really lived up to the expectation. Really fun.
489,85,10,1," I remembered the movie (interstellar)
","""The Garden"" flits back and forth through time to introduce us to the world beyond the Anomaly, and by extension, to properly reintroduce us to Hope and the Anomaly itself, now known as the bridge. Quite literally a world apart, it's a magical hour of television that stands as one of the series' best episodes."
490,86,5,0," Ravens ruthless
",(2.5 out of 5 stars).This episode feels lost with its main storyline. Another episode filler with Raven needing a team to help stop a radiation leak. While Russell imprisonment divides the people.The episode was boring. I am over the story with Russell. This season is lost with its storytelling.
491,86,1,0," THE TIME FOR FILLER IS OVER
","This is the last season, guys.
We made it.
Seven years of the best, good and okay plots and subplots.
Now, we're three eps in and I'm seeing an half ass performance from Liz taylor and the writing's barely to the par? Eventhough I have no interest in seeing another episode I'll stick around for Bellamy's sake."
492,86,1,0," Pie Filling Episode
",What a horrible way to waste an episode of the last season.
493,86,10,1," all good except that
",Octavia & bellamy's storyline is more interesting they should just get it over with russell & the primes.
494,86,5,0," Boooooriiiiiing!!!
",Are we doing this again? Radiation again? End of the world again? Characters making hard choices again? Unknown new characters introduced then get killed later on again? Are they still mentioning Abby again? Filler episode again?
495,86,2,0," This is a final season episode?
","This is the worst episode of the past 4 seasons. This is one of my favorite series of the decade, yet this episodes was near unwatchable.Some people are calling it filler, and it's not really. It's obviously setting some things up. But it's really forcing them in a stupid way that makes much less sense than normal."
496,86,7,0," You know series is about to end.
",And we got this kind of filler. Non-relevant characters and little progression of story. This episode is kinda suck.
497,86,3,0," The worst episode of the show ever
","After the wonderful last episode I had high perspective on the this season but no this episode was Soo bad nothing made sense since when Raven was this Savage
The only good thing on this episode was Clarke's line when she was talking to Gaia"
498,86,7,0," Good episode
","That was good episode but The Garden better than False Gods, i think raven saves everyone ;)"
499,86,5,0," Worst Characters Still in the Show
",Hands down!! I think emori and John are the most worst characters in the whole series. They should get out ASAP from the show before it comes to its end
500,86,10,1," the 100
","I really like and love too much this episode
the best tv show ever"
501,87,7,0," Clarke's on her way to....
","Destroy another civilization in the name of 'saving her friends'. And what was that 'we need Clarke' thing, I just hate it and it's just an old boring way of putting Clarke on top always. I mean must she be always the first to meet the others new guy? And how did Raven just shoot 8 people almost at the same time? Even she's wearing the ""alien suit"" it seemed pretty impossible to me.I like hope, gab,and echo part much better. Echo decision at end makes kinda loathe her character a bit tho.
All the these people rating 10, come on this episode and previous ones doesn't even deserve 8 let alone 10. And the whole ""best episode in the series"" if I hear that one more time. They just keep saying that in literally every episode."
502,87,4,0," Great series, great season, BS episode
","If someone could ever explain why they didn't take the suits from the dead ones at the end of the episode, I'd rate it much higher."
503,87,10,1," Good episode
",The best episode Until Now in this season it's the start of season in everything come Clearly😍😍😍😍
504,87,9,1," WONDERFUL
","An epic episode, that really showed how fantastic the season will still be, the anomaly was everything the 100 needed"
505,87,6,0," Time anamolies and on a search for Bellamy.
",(3 out of 5 stars).The episode is about Clarke trying to find her friends. While Echo are trying to find Bellamy. Except they are stuck on a planet for five years. Kind of entertaining. But i feel like the script and story is all over the place.
506,87,10,1," Amazing episode
",This episode is the best episode in season 7 so far
507,87,10,1," Good episode
","😍😍😍😍😍😍😍😍😍😍😍😍😍
The bast episode in this season 💞"
508,87,9,1," A Fun Ride.
",Story are as good as it should be. This episode lives up to my expectation.fun to watch.good decision making.
509,87,10,1," WOW that is amazing
","😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍
This episode is a very amazing"
510,87,10,1," Nice episode
",The best episode of this season 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍
511,87,10,1," Another really good episode
",I really like the way that things are going atm.This final season is only getting better and better
512,87,10,1," Wowwww
",Best ep until now🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥😍😍😍😍😍😍😍😍
513,88,10,1," Phenomenal Job.
","Unlike most final seasons I have watched, The 100 makes every second count - and this episode is no exception. Beautifully written, character additions I love, and an expanding universe with the introduction of Bardo. The writers, the crew, everyone involved is phenomenal. This is one of the best episodes I have ever watched, but I said this for the last few episodes (and seasons) and I will say it again for future episodes."
514,88,10,1," One of the best episodes ever
",This episode was so amazing. Every second was tense as hell and I was on the edge of my seat!! Everything is finally coming together
515,88,10,1," AMAZING EPISODE
",The writers did a great job this episode everything about it was so good i loved levitt a great addition we needed a character like him i hope he doesn't die!
516,88,10,1," One of the best episodes of The 100
",The explaination of the final scene of the last season was very good and clear and the writers are connecting everything in a perfect way until now.I hope that they keep moving on this track without any boring or unrequired scenes.
517,88,10,1," 10/10. THIS EPISODE WAS THE BEST OF THE SEASON SO FAR, AND IF NOT, ONE OF THE BEST OF THE WHOLE SHOW
",Speechless. That's only what I have to say. MIND-BLOWING.
518,88,10,1," Loved it
",I love how they connected Everything logically they answered a lot of questions but with it they opened new questions I'm Soo excited for Episode 6
519,88,10,1," Oh My God!!
","This episode was amazing,I watched it twice.They brought together unanswered parts from last seasons finale with the planet bardo storyline.The race to the finale is on."
520,88,9,1," jjjj
","I thought it was the best episode. props to the actors and writers who contributed to this masterpiece. everything was genius, from the timelines to the locations and I was not bored once during the episode."
521,88,9,1," What a great episode.
","The fight is cool, visual is great and screenplay is solid.
And the episode is really intense and interesting."
522,88,10,1," Just Wow.Best Episode of the season so far..
",Everything is now making sense. The creators just killed it...
523,88,10,1," One of the best episodes of the 100
",It was no doubt one of the best episodes maybe even the best one.This episode was just AMAZING.The final season is just keeps getting better and better.
524,88,10,1," MIND BLOWING 10000/10
",Its just like they're connecting the entire seasons with each other i like it and i hope they'll continue in that way about answering many questions about Pardo planet
525,88,10,1," Perfect
","The 100 is perfect. The episodes are incredible.In this episode several questions were clarified, points were connected and new narratives were started."
526,88,8,1," More than a little hard to follow
","The action in this episode is great and it certainly fills in a few of the blanks from season six (and to an extent, this season as well). My problem with it is all the time jumps and action taking place in different areas where time moves at different rates. This necessitates a nonlinear narrative, and whoo boy is this episode nonlinear. Perhaps when I go back and rewatch older episodes everything will make a little more sense but it's hard with only onscreen cues like ""PLANET BARDO - 35 DAYS AGO"" to place what happened before this scene, what happened after, and how what we're about to watch informs the actions of either of those.So it's good; it certainly introduces some exciting new characters (and a new setting). You just might have to take notes while watching."
527,88,3,0," ANOTHER DUMBASS EPISODES OF THE 100
","This should of ended after season 4; but hey I get it, I would enjoy it to if i was 12, and that is the target audience!
Its unbelivable (and not in a cool way) totally not interesting, even if it ever was. When i think of all the sweet and awesome series that where cancelled and this... is still on, ahahahaha... JUST KILL ME.
Characters are going through arcs that someone before them already has, in the exact same way. Every amazing theme, twist and storyline, was riped off from a classic and ORIGINAL SF novels, movies and series....
And this last season is just making my point, but I guess U realy must love it looking at the other comments.
My advice, read a book or watch a movie from the 90s and you will see that somebody EWERYBODY has done it before ""the 100"", and what a stupid name for a show, it lost the meaning after the first episode!!!"
528,88,4,0," The other side of a new world
",(2 out of 5 stars)Octavia learns the other side of the people that have been traveling through the planets. Not really as interesting or entertaining with the mystery revealed.
529,88,10,1," Best Episode In The Season So Far !!
",I cant say how good is this episode i will watch season 7 because of it :D
530,89,7,0," Dissapointing Filler Episode
","After last week's amazing ""Welcome To Bardo"", which was such a big step up this season, I feel a little let down by this episode. Where last week really pushed the narrative forward, this week it felt like everything that happened in 40 minutes could have easily been resolved in half the time.It was not bad at all, and the episode had a few brilliant moments nonetheless - especially that cold open which was EXCELLENT!!!"
531,89,10,1," the most explanatory episode
",I really enjoyed this episode because he explains too many doubts that i had. the produce is the best !!
532,89,4,0," Insufferable
","This is a completely different show. Too many new characters, and too many different plots going on. Hard to sit through. This finale season is a dumpster fire."
533,89,8,1," Weak adventure filler.
",Nakara part is prolonging and feels too relax.While Indra part is really interesting in sort of characters development. Exploration of many characters.Bardo part is fun to watch. But the progression on the story isn't really going anywhere.
534,89,4,0," Mystery caves!!!
",(2 out of 5 stars).Clarke and her people come across a mysterious planet and its dark strange caves. While Octavia and her group are trying to escape a compound with those time travelling baddies. Boring episode. Cheesy direction. And a script that is lacking any common sense.
535,89,1,0," Worst season until now
","It is like i am watching a complete diffrent show . They are making the final season of the best show , the worst . It is the last season . What are u guys doing ???"
536,89,8,1," Claven anyone?
","Good episode, I especially liked the parts on Nakara and Bardo.But most important: anyone else got the idea that Clarke and Raven might end up together?"
537,90,6,0," Talking talking
","I will say it once again, I hate the ""Clarke is the key"" thing, it just makes things uninteresting and predictable, because I know the next Clarke will say when they finally meet is "" I will help but let My PeOplE go"" or something like that.I'm still confused as to why echo took supposedly Bellamy's death really hard than even his sister Octavia. It just doesn't make sense for her to be really perturbed by it.I like Diyoza and Hope conversation much better. I like Russell (sheidheda) and Murphy's scenes too."
538,90,5,0," Improvement with performances but slow season.
",(2.5 out of 5 stars).The cast is great. But this episode is slow with its story development. Kind of boring for a final season with characters spending most of the time trying to get there friends back and together. Then tieing up all the loose ends. Might be heading in a disappointment direction.
539,90,6,0," Boring
","This was so boring.
The Sanctum story it's so boring."
540,90,4,0," Boring and slow
",Irritating i liked upto season 6 after that too slow simply dragging.
541,90,8,1," Characters exploration and a shocking reveal.
",The flaw is that this episode wasted too much time on exploring characters' feeling. The fact that this is the final season made this even worse. It just wasted too much time.
542,91,10,1," Amazing episode!
","This episode is somehow one of the best in the series, in my opinion. The fact that in 40 minutes they managed to create such a developed backstory for these characters is incredible and honestly leaves you wanting more. It really feels like it has the 100 spirit with it (which some backdoor pilots lack) and honestly if it was a stand alone show (not affiliated with the 100) it would be a really strong pilot.The characters were brilliantly written, the acting was on point and the storyline was beyond clever (bonus points for tying into the main plot so well), really worth a watch and hopefully it gets picked up!"
543,91,10,1," AMAZING WE NEED THE PREQUEL
",This show never fails to keep me on the edge of my seat and it would be a mistake to not air the prequel. This prequel will give us so many answers to our looming questions. It will also give us the chance to understand the grounders and even the original people on the Ark as well. The 100 has been incredible and Jason Rothenburg has never failed to excite the fans and up his game year after year. I can only beg and hope that we get the chance to see this universe again in the Prequel it would be such an amazing show and not one I'd want to miss out on.
544,91,10,1," We need more episode like this.
","An episode full of info, answers to questions and Intense stories. No more filler or just no point episode please. The 100 is ending and we need more strong episodes."
545,91,10,1," Amazing Episode. WE WANT THE 100 PREQUEL!!
","Initially, this series felt like it has explored everything there is to explore: earth is gone, and the stories on the other planets are wrapping up. However, after watching this episode, I realised that there was a whole new world to be explored, in the form of a prequel. This episode is so amazing and is literally shot like a high budget movie. In its short 40 minutes of screen time, it has managed to answer all the questions that we had since Season 1, with an interesting storyline and wonderful acting, cinematography, and directing. So many things, stories and issues that have been established in the past few seasons such as the very existence of the grounders or how the language trigedaslang was formed was explained, and everything literally comes full circle. Clearly, there is still so much to explore in the 100 world; the grounders, disciples, arkers, mountain men and the early eligius missions. All these stories can be shown, and may even be intertwined to make the series even more enjoyable. This episode is probably the best or if not second best episode in the entire show (behind the season 5 finale).
I'm sure that the prequel will be amazing, so i really hope it gets picked up. Please pick it up! #WeWantThe100Prequel"
546,91,10,1," one of the best episodes
","I love this episode because it explains a lot of stuff we didn't know throughout the years, hope we get the spin-off"
547,91,10,1," WE WANT THE PREQUEL!!
",The episode was exciting and it makes me want to see how the grounders are created! I hope this show takes off and becomes a series!
548,91,10,1," This show never fails and WE NEED THE PREQUEL!
","Woah! I am beyond impressed with this series and the writers / crew and cast ability to keep the quality and freshness every season! I was sad to know that it was going to end at S7, but after having watched this episode, I AM ALREADY HOOKED to the prequel! I really wish it can be picked up or at least made into a book!"
549,91,10,1," Strong episode
","I was kinda worried about a flashback episode, but wow I am floored. It filled in all the holes in the story we've been missing since season one. I loved seeing Becca's full backstory."
550,91,10,1," I loved it!
","This is my favorite episode from season 7 until now. It was perfect! The holy story, the scenes, the photography.... omg, I really want more!!'"
551,91,10,1," Excellent!
","Amazing episode! Reminded me of the first seasons of the 100, which personally where my favorite! If this becomes a spinoff series I can see it surpassing The 100!"
552,91,10,1," ONE OF THE BEST EPISODES OF THE SHOW
",I really loved it and we need the prequel to happen.
553,91,10,1," Perfection - Phenomenal, as expected.
","Perfection. The only thing I wish we got more was MORE of Becca. But that will be there in the prequel - which if doesn't get picked up, the CW is nuts, and I will start my own network for Jason to write and produce everything for. I can't believe we have to wait a year or more to see more of this beautiful origin story."
554,91,10,1," Amazing
",Absolutely superb. We want the prequel! Couldn't rate this episode highly enough
555,91,10,1," One the best episodes ever
","I am just blown away. I have been fan of this show for past 5 years i watched season 1 at least 3 times and trying to force my GF to watch it with me. I am so glad other fans of this show gave this episode such a high rating. What a testament to the true fans of the 100. An episode that barely involved Clark and didnt have a drop of bellamy and the others, and still just a flat 10/10. Woot Woot. Man only 8 episodes left now we have to wait for the prequel."
556,91,10,1," AMAZING
",Best episode of the season. The cw better pick up the show.
557,91,10,1," What a show!
",This episode was jam packed With such great content. Super entertaining! Loved it!
558,91,10,1," HOW DO THEY DO THIS??
","Acting, storyline, easter eggs, rich set, 40 mins, engaging. This is how you make shows and this is something were many directors can learn from. Excited for the prequel! Excited for the end of the show. But sure as hell going to miss it.. Best episode ever since a long time of shows.. this raises the bar"
559,91,10,1," It was mind bogglingly good
",The CW better make this an entire series. PLEASE make it happen!
560,91,10,1," PLEASE MAKE THE SPINOFF
",I loved the episode! I want to see more of how Trikru came together and more of what happened post-apocalypse. Please make the spinoff happen!
561,91,9,1," FANTASTIC
",Excited for the prequel now if I wasn't already and the episode only proves why it should happen.
562,91,10,1," O EPISÓDIO ME FEZ PERDER O SENTIDO DA VIDA
","ESSE EPISÓDIO FOI DO CARALHO SENSACIONAL IMPECÁVEL FENOMENAL EXTRAORDINÁRIO EXCEPCIONAL IMPRESSIONANTE FABULOSO MARAVILHOSO
ULTRAPASSOU TODAS AS MINHAS EXPECTATIVAS
DE LONGE O MEU EPISÓDIO FAVORITO DA SÉRIE"
563,91,10,1," Amazing
","I want to see the entire story. I hope we get the prequel.
It is so interesting."
564,92,6,0," WHY DIDNT INDRA SHOT THAT SHADE BASTAR* IN THE HEAD WHEN SHE GOT THE CHANCE?
","I saw his plot coming from a mile away. its would be so simple to solve that problem by shooting him in the last ep. now we had to deal with more of this guy... he is so boring. I wish the season would focus more on Bardo and its culture and whatever is this ""last war"""
565,92,2,0," Great episode, but still irrelevant
","The one thing that the 100 has done perfectly over the past 6 seasons is character developments. The main characters have had so many ups and downs and sometimes we did hate some of them but overall we love them no matter what and frankly they are the only thing that make the 100 a great show.In this season, however, after 9 episodes we haven't seen any of them do anything amazing yet. I mean, we want Clarke, Bellamy, raven, or Octavia to at least be a part of something in this final battle. Speaking of which, we dont even know exactly what it is and just hear the bardo people talk about it.I believe the storyline of season 7 is brilliant in general but they have somehow failed to show it in the amusing ways they used to. It took me 9 episodes to be interested in the sanctum storyline which could have been wonderful from the start. And the bardo storyline is starting to piss me off. I need answers. I hope they dont uncover everything only in the final two episodes. Especially Bellamy's plot.All in all, I still love the show and believe it is one the greatest ones I've ever seen. I just hope they dont mess up the series finale and the next 7 episodes be much greater than what we expect."
566,92,8,1," The episode is great, slow but important.
","I loved how this episode focus on the trios. Octavia, Diyoza, Hope and Echo. These characters got some great explorations on what's going on in their minds and the decision they must made."
567,92,10,1," Never Better
","Get the FLOCK outta here !
Non stop suspense. What a series."
568,93,10,1," Wow !
","The editing of this episode was just awesome.
The fight sequence of indra and sheidheda .
And the Ending 😶"
569,93,1,0," Oh boy...
",Good storytelling or action? I choose the first...this was awful.
570,93,8,1," What's up with all the slomo's?
","Suddenly there were dramatic slomo's everywhere in the last 15 minutes. What was that all about. Also the fight scene between Indra and Sheiheda was filmed like the cameraman was drunk.
Apart from that a good episode, although the dialogue in the last scene could have been better."
571,93,7,0," I really hope this is a comment on modern politics
","Cos if it's not then it's just a silly plot.
I'm finding it hard to digest the constant barrage of slayings by our heroes. It's non stop and the easy answer to every single situation, and a little bit boring, with only a few episodes to go. Maybe that's the moral of this story. The 'good guys' never learn, never find a better way. That's a good metaphor for modern day USA, in which case this is fantastic script writing, but if it's not that then....."
572,93,10,1," Can't wait for next episode
","Let's hope the rest of the season is like this.
👍"
573,93,10,1," What a great episode
",7b is going to awesome thats all i can say great episode really
574,93,9,1," Offers a little story development, could be better.
","The main problem here is that story develops just a little bit than the last episode. The main event is just a short-term story goal that feels unnessessary and unrevelant. But although despite everything that I just said, the episode is just great. Good acting and an intense screenplay."
575,94,8,1," Still Too Much Story Left To Tell
","I can only conclude that the writers want to tell much more than the amount of episodes left to do that, which isn't a bad thing in itself... but it's left me feeling a little worried about how the show will end. This was a good episode, I wish they had focused more on the Bardo storyline earlier on, instead of running into so many directions."
576,94,10,1," Lest we forget Bellamy...
","This show still takes my breath away. Bellamy Jon Snow Blake is back, and it is much more interesting than you could ever expect.
10/10"
577,94,7,0," Weeks in a forest, and he doesn't build a ladder
","Great to see Bob Morley back with some screen time. He's an enjoyable actor to watch and immediately lifted his scenes.
That slippery rock wall that was 2 men high eh? insurmountable, .......... If only there was wood and rope to make a ladder. Ok that wouldn't have helped that much in the long run as they needed 2 people to complete the journey.
Too bad the person who loves everyone equally decided to start off their stay by instigating a fight that left them both badly beaten just to get it to stop. Maybe that's the point of this show. A parallel to battling factions on earth who continually make the wrong choices to create different paths to the easiest peaceful one, but that wouldn't make a very interesting show, or would it?So Bellamy doesn't make a ladder and he reads the cults manual and does a little bit of prey pray, and it does achieve something. We're not sure what. I'm not seeing Bellamy's betrayal as going full traitor, more cutting the crap and moving things forward. The Shepherd isn't necessarily evil, he isn't going around killing 'our team' in the way they are knocking off his team, he just has a different objective.I don't know about the kneeling to the shepherd thing, I wasn't sold on that. Bellamy can acknowledge the other teams validity without going full on religious nutter. Hopefully that's not the character path that's been written for him.
I like that Shepherd Bill is written as a normal guy with different insight and a lot of info 'our team' don't have. hopefully it will play out in a way that isn't all about killing people. I'm a bit bored with that answer to every question, but maybe that's the point of the show. 'our team is the US and all it's military 'solutions' that leave many dead and nothing solved, and Team US oblivious to it's mistakes that it keeps repeating over and over. Bit depressing really, but, relevant."
578,94,8,1," It's ok
","Beautiful visuals, but the episode was a little slow."
579,95,10,1," Loved it
",Incredible episode with solid acting and gets me excited for the last 4 episodes.
580,95,6,0," not liking the direction
","I'm not sure how I feel about the brainwashed Bellamy, but something tells me that is not good. season 7 have been poor so far, too many disjointed stories. the direction s7 is taking doesn't show a sign that this show is going to end well. I hope they won't ruin this show."
581,95,9,1," An incredible episode that leads to something.
",I just feels like everything is so chaotic and everything is just gonna collaspe in the last episode. I'm looking forward to see how it's going to work out.
582,96,2,0," Disrespectful
","I never would have thought that the showrunner would actually stop telling the story he's been writing for 7 seasons because of personal issues against an actor but here we are.I decided last year that I wouldn't watch season 7 before the entire season is out, so I can decide based off of peoples reaction whether to bother or not. But I could not stay away from spoilers all the time and all I heard was outrage. Male lead erased from promotion, main characters sidelined for new characters and guest stars, all the main focus on the prequel while ignoring the actual show that is still airing and now this episode.If a showrunner can't stay professional in order to give the show, actors, characters and fans the respect they deserve after 7 years of dedicating their life to keeping this show on air then they shouldn't work in television in the first place.Now I have to agree to different articles about this show that the 100 will go down as one of the most disappointing final seasons of all time next to game of thrones."
583,96,1,0," DISGUSTED
","This episode was the nail in the coffin for this season and show. This season sucked beyond recognition, none of the characters were well written and it all shows in the work created by a vindictive narcissist (Jason Rothenberg). He Treats staff terribly and actors that work with him say how he is openly racist. Good luck trying to secure the prequel ""Anaconda"". You were too caught up into getting that off the ground that you tanked your currently airing show. All for spite. His previous writers have even said he does these things out of spite to his fans for demanding too much from the show. Endless plot holes and useless parallels. Two main lead characters had so much chemistry, their real life actors got married. And you spited them for it. The CW needs to take a good look at J.R and consider FIRING him as soon as 7x16 finishes. Took one of the best and most creative shows concept wise, something that was never done before and completely dismantled it. Good job."
584,96,1,0," What was the reason ?!
","It's the ✨trashy✨ writing for me
So glad that the 100 ended on season 5 ✨"
585,96,1,0," Victims of bad writing
",Petty and uncharacteristic result of poor writing by JR
586,96,3,0," A mess.
","Season 7 in one word, A completely mess of inconsistency."
587,96,1,0," What a waste of time.
","I'd give it zero stars but the system won't let me. Jason clearly doesn't care about his fans, actors or characters because he destroyed the last season out of spite. Don't bother watching this show and investing your time in it."
588,96,3,0," Excuse me, WTF
","Almost everything is wrong in this one. But I keep wondering... how did Indra survive? Why didn't the disciple just shoot her, but had to come so close to her? What is this, a children episode?"
589,96,1,0," Won't ever watch anything from Jason or the CW again
","Seven years of build up only to trash the entire show in one episode. I won't be watching the rest of the series, let alone the prequel, anything made with Jason's name attached, or anything at all from the CW"
590,97,2,0," Almost unwatchable
","This was really hard to watch. I don't get it, I thought Jason would use the little time he has left wisely, but boy, I was wrong.
This is not just about Bellamy , the overall episode seemed very disconnected and an overall waste of time. All those reunion moments that were probably meant to spark some emotions with the viewers, just rang hollow to me. Nobody cares really, at this point in the game nearing the end of the season, it's not time for another filler episode.
It's hard for me to comprehend some of the 10/10 reviews from some of the people here. Have we been watching the same episode? How can you possibly think this episode deserves a 10/10? We are rating this episode, not the whole show, otherwise my score would also be higher as the 100 had its glory moments but it just looks like they are all gone.To make things worse, Clarke is getting more annoying and overbearing with every scene, I've gotten to the point where I'm almost rooting for Madi to die already just to see her suffer in her selfishness.I was also expecting to see some genuine mourning of Bellamy's death, that would have given him a fraction of the recognition he deserves, instead most characters just seem to get over it in a few seconds time, and the ones that don't just don't seem very genuine, there's a hollow feel about their reactions. Just the fact that they accept his death so easily, as something necessary, seems off to me.Clarke's justification of killing Bellamy was laughable ""I tried everything!"" What exactly did you try Clarke? ""I aimed for the heart"" Also, where is the book you killed him for? ""Oops, I left it behind anyway"". Somehow nobody thought to ask about the book.This being said, good effort from the actors to keep things together and try to make this still look like a good show. Good acting, bad writing, it is the writing that I'm rating here essentially. Such a shame, the actors deserve better. Still hoping for a miracle in the last to episodes to save this dying show!"
591,97,1,0," It's going worst
","I thought that the ending of 7x13 was the worst thing they could do but i was wrong. The reactions of the other charachters is even worse.
When a major charachter dies, something change. In the plot, in the story.
Nothing has changed. 2 minutes and it's like it never happened.
Very, very bad."
592,97,1,0," Characters destroyed
",This show unfortunately chose to go on a path where they ruined all the characters. Not one this season feels like the characters we all knew in the past seasons.Sad to see this happen to what used to be a good show.
593,97,1,0," I don't know what to say
",No words left. This show doesn't feel the way it used to be. This show has died.
594,97,1,0," Disappointed
","I started this show early last year, binged all the way through S6 and started watching weekly for S7. I feel like something happened in the writing department because the lack of continuity and storytelling is abysmal; character development, relationships, and arcs have been shred to pieces... I thought final seasons were love letters to the fans in most shows? Guess not in this one. Erasure of main characters is also very odd."
595,97,1,0," awful
","It's a joke, theres no sense in some of the of the things that happened and literally everyone is completely descharacterized"
596,97,1,0," So bad
",The show is going worse and worse. Storyline is so bad. After 7 years; its such a big disappointment.
597,97,4,0," It does not feel like the final season. It's like any other season. Just war
","They didn't want a good ending. They are killing good people a lot. Take a look at agent of shield final season, everyone is happy with it. It's great, but this season of the 100 doesn't feels like it's the last. And Clarke is like the queen... See all the people in sanctum is going war over a child."
